,country1,country2,geo_dist,religious_dist,relig_diff(7),geo_dist_new
1495,KGZ,PER,15634.838,0.141,0.825525813689305,15534.79256491119
1496,KGZ,PHL,5407.892,0.496,0.565965549255616,5746.354826734922
1498,KGZ,ROU,3848.251,0.104,0.801443884102885,3945.5220150404807
1499,KGZ,RUS,2991.385,0.713,-0.129214658857566,2780.284832542169
1500,KGZ,SGP,5461.787,0.439,-0.181526260895925,5353.811515860555
1501,KGZ,SRB,4262.404,0.649,0.695647528629249,4305.927507429849
1502,KGZ,SVK,4411.934,0.768,0.6471017760536,4318.804055212688
1503,KGZ,THA,4078.574,0.02,0.904841262339457,3867.6953795593276
1504,KGZ,TJK,686.851,0.171,-0.657794859771358,419.8222114734762
1505,KGZ,TUN,5407.357,0.547,-0.432196157878347,5695.964918103841
1506,KGZ,TUR,3460.266,0.132,-0.455880855753203,3363.2454299572883
1507,KGZ,TWN,4686.604,0.758,-0.265628171844436,4708.117588727714
1508,KGZ,UKR,3414.06,0.374,0.706021008215098,3363.1367749530887
1509,KGZ,URY,15723.053,1.04,0.189332411645277,15594.242344834985
1510,KGZ,USA,12049.273,0.623,0.335151769077089,10949.287745368287
1511,KGZ,UZB,473.774,0.033,-0.64674633248176,873.710759869999
1512,KGZ,VEN,12910.317,0.25,0.621781432361779,13177.935878128312
1513,KGZ,VNM,3781.351,0.992,0.108620386555753,3633.224338463726
1514,KGZ,ZWE,8084.163,0.504,0.240779224374581,8148.74609516643
1515,KOR,LBN,7914.474,1.24,0.0211785232159037,8012.729978021724
1516,KOR,LBY,9611.864,1.679,0.877276624342712,9889.922001539719
1518,KOR,MAR,10734.43,1.576,0.91982337127428,11134.576320257283
1520,KOR,MEX,12053.225,0.858,-0.26715880220995,11475.472151560074
1521,KOR,MMR,3580.243,1.49,0.072033417956195,3525.5669435620475
1522,KOR,MNG,1994.4,0.097,-0.415208278185943,2260.8740176225233
1523,KOR,MYS,4609.358,1.321,0.115051731066417,4040.503853156042
1524,KOR,NGA,11873.658,1.627,-0.408935988488139,11997.388145054538
1525,KOR,NIC,13493.815,1.167,-0.211659842095277,13544.789078738457
1527,KOR,NLD,14265.098,0.123,-1.07103457295927,8684.25781489027
1528,KOR,NZL,10021.248,0.258,-1.02972589842205,9619.771480582498
1529,KOR,PAK,4827.34,1.561,0.807115872566218,5533.827953716852
1530,KOR,PER,16307.424,0.915,-0.0124807966277921,16671.867571793988
1531,KOR,PHL,2619.967,1.552,-0.231072885465285,2857.8434729437545
1533,KOR,ROU,7933.826,0.952,-0.0394584359857245,8087.106456791647
1534,KOR,RUS,6608.273,0.343,-0.868285175512352,6275.864878465488
1535,KOR,SGP,4676.097,0.618,-0.695199160258984,4627.693843097689
1536,KOR,SRB,8264.678,0.408,-0.130612159980604,8454.042531430834
1537,KOR,SVK,8237.423,0.288,-0.213884400519324,8250.389572963364
1538,KOR,THA,3720.383,1.037,0.39819393035304,3545.200826348544
1539,KOR,TJK,5009.683,1.227,0.705350916663581,4842.306677297184
1540,KOR,TUN,9504.712,1.603,0.920576838181634,9988.248463946818
1541,KOR,TUR,7745.738,1.188,0.897402626250638,7819.22192982344
1542,KOR,TWN,1484.912,0.298,-0.886938134663913,1577.6643715052692
1543,KOR,UKR,7295.306,0.683,-0.146958558959813,7397.662267161168
1544,KOR,URY,19602.8,0.016,-0.749988488884232,19481.090295491587
1545,KOR,USA,13675.462,0.433,-0.540896032260828,10368.720298506878
1546,KOR,UZB,4883.68,1.089,0.710102539729478,5441.262613762883
1547,KOR,VEN,14482.732,0.806,-0.242771877173191,14991.769631401483
1548,KOR,VNM,2739.532,0.065,-0.594362914047978,2735.111000776883
1549,KOR,ZWE,11714.625,1.56,-0.68833971592484,11955.03735824713
1550,LBN,LBY,2072.364,0.438,-0.604287033463449,1911.6974554763726
1552,LBN,MAR,3875.139,0.336,-0.569649775063738,4011.2764534065077
1554,LBN,MEX,12385.889,0.383,0.525316513952774,12199.265969317403
1555,LBN,MMR,6125.09,0.25,0.878909750154532,5960.297606730465
1556,LBN,MNG,5978.921,1.337,0.377981991902932,5766.781938462103
1557,LBN,MYS,7624.588,0.081,-0.911107416220896,8731.953294627276
1558,LBN,NGA,3969.688,0.386,-0.943093808247738,3995.8640316189367
1559,LBN,NIC,12016.005,0.073,0.565460158579711,11906.065719341712
1561,LBN,NLD,10492.273,1.118,-0.131774966653129,3150.9651310228414
1562,LBN,NZL,16368.182,0.982,0.0770396259358272,16162.60290717445
1563,LBN,PAK,3450.995,0.321,-0.693126242775433,3111.2074736346244
1564,LBN,PER,12823.497,0.325,0.71467538471408,12540.467008069389
1565,LBN,PHL,8699.052,0.312,0.465178502328132,8990.661332048274
1567,LBN,ROU,1424.661,0.289,0.694026862642795,1592.512782744365
1568,LBN,RUS,2438.305,0.897,-0.111327220852359,2758.570480403548
1569,LBN,SGP,7941.048,0.623,0.0646307134023457,7893.793190690436
1570,LBN,SRB,1769.065,0.833,0.592482968909365,1718.0544669507879
1571,LBN,SVK,2202.388,0.952,0.563838312940886,2142.0316071722655
1572,LBN,THA,6868.199,0.204,1.12699049660061,6776.273661132228
1573,LBN,TJK,3013.089,0.013,-0.738186874925254,3294.439406435315
1574,LBN,TUN,2312.907,0.363,-0.568218386696493,2483.4429230804208
1575,LBN,TUR,713.171,0.053,-0.589251859949048,594.4298315663383
1576,LBN,TWN,8146.256,0.942,0.10976513650001,8114.111761376225
1577,LBN,UKR,1885.505,0.558,0.61307767381204,1762.1085805928406
1578,LBN,URY,12206.384,1.224,0.209229714001913,12143.657595208868
1579,LBN,USA,9798.647,0.807,0.300254807632034,10530.569342061108
1580,LBN,UZB,3065.381,0.151,-0.757079671027051,2583.5911461225587
1581,LBN,VEN,10476.448,0.434,0.542873841278906,10522.896041948436
1582,LBN,VNM,6957.883,1.176,0.4001871927914,6830.597981336649
1583,LBN,ZWE,5767.164,0.32,0.245828455068348,5933.236301743392
1585,LBY,MAR,1856.002,0.102,-1.53022376687914,2503.723282016012
1587,LBY,MEX,10773.461,0.821,1.49715660142307,11489.054683772783
1588,LBY,MMR,8191.344,0.188,1.35435753371668,7793.158152851519
1589,LBY,MNG,7618.777,1.776,0.885475399387756,7631.7646678490855
1590,LBY,MYS,9679.089,0.357,-0.688254422101688,10459.394932297622
1591,LBY,NGA,2709.121,0.052,0.0292400589291541,2208.8850321764485
1592,LBY,NIC,10136.929,0.512,1.53646543173845,10639.430781784153
1594,LBY,NLD,8487.213,1.556,0.798830154029094,3047.9133527842746
1595,LBY,NZL,18140.003,1.42,1.01824949852963,17266.57005687239
1596,LBY,PAK,5484.866,0.117,-1.48096926421736,4932.821219727583
1597,LBY,PER,10751.379,0.764,1.68100140865694,10738.844541381348
1598,LBY,PHL,10719.981,0.127,1.43443010639546,10849.605526174382
1600,LBY,ROU,1701.603,0.727,1.6611171907316,2211.0250671150566
1601,LBY,RUS,3165.658,1.336,0.850890181590431,4083.068378949861
1602,LBY,SGP,9993.765,1.061,0.681188707215888,9522.582484913923
1603,LBY,SRB,1471.05,1.271,1.56079407254343,1967.4183241738915
1604,LBY,SVK,1729.851,1.391,1.53488159319521,2458.5038069395623
1605,LBY,THA,8940.188,0.642,1.52786596071914,8570.969029801614
1606,LBY,TJK,4983.219,0.452,-1.39089709083353,5205.03391571188
1607,LBY,TUN,514.179,0.075,-1.53051373155516,1166.6749513629281
1608,LBY,TUR,1923.967,0.491,-1.55156221728692,2082.4593996220756
1609,LBY,TWN,10070.43,1.381,0.759246688099465,10022.283289282976
1610,LBY,UKR,2413.262,0.996,1.58281826547948,2837.6758377189626
1611,LBY,URY,10435.087,1.663,1.17361372186343,10242.968685602218
1612,LBY,USA,7829.304,1.245,1.2722862927449,10079.33455605732
1613,LBY,UZB,4973.926,0.589,-1.40432501389238,4488.468445666617
1614,LBY,VEN,8453.08,0.872,1.51437723861062,8918.41078024449
1615,LBY,VNM,8995.628,1.614,0.995601576191055,8699.271360732337
1616,LBY,ZWE,5948.704,0.118,1.21322494861705,5225.602190145149
1650,MAR,MEX,9018.558,0.719,1.53028903665514,9089.757752604086
1651,MAR,MMR,9911.086,0.086,1.38947977662261,9912.101697846238
1652,MAR,MNG,8778.488,1.673,0.92604485833833,8969.102947336145
1653,MAR,MYS,11498.738,0.255,-0.650508035938901,12735.12087875112
1654,MAR,NGA,3136.904,0.051,0.0630930126083623,2897.553093277032
1655,MAR,NIC,8290.821,0.409,1.56914779900086,8136.688683533274
1657,MAR,NLD,6635.397,1.454,0.839368668884999,2531.281117320098
1658,MAR,NZL,19193.472,1.318,1.05814752861425,19113.484555239982
1659,MAR,PAK,7164.579,0.015,-1.45308959707421,7105.470665162397
1660,MAR,PER,9000.727,0.661,1.71210147500077,8572.422707737682
1661,MAR,PHL,12288.761,0.024,1.46644872141956,12846.235844653416
1663,MAR,ROU,3037.226,0.624,1.69242628071062,3169.5705666019653
1664,MAR,RUS,4145.892,1.233,0.888551832855034,4860.982360096235
1665,MAR,SGP,11815.582,0.959,0.721239020082133,11898.861282309066
1666,MAR,SRB,2619.023,1.169,1.59248089347386,2802.151966543497
1667,MAR,SVK,2530.176,1.288,1.56758214330909,2902.11043131662
1668,MAR,THA,10690.349,0.54,1.56081909364458,10755.986769468782
1669,MAR,TJK,6598.027,0.349,-1.34430004426257,7081.780532349417
1670,MAR,TUN,1569.118,0.027,-1.57184940680497,1531.1188523430583
1671,MAR,TUR,3556.524,0.388,-1.55320853106931,3834.9677562404217
1672,MAR,TWN,11480.574,1.278,0.804572026806781,11750.258768057274
1673,MAR,UKR,3521.941,0.894,1.6149599248961,3814.784057445252
1674,MAR,URY,9219.38,1.56,1.21101961421609,8821.039810863509
1675,MAR,USA,5973.321,1.143,1.30744299126895,7860.472896731232
1676,MAR,UZB,6529.063,0.487,-1.36099739529058,6267.097263714859
1677,MAR,VEN,6607.821,0.77,1.54731493191345,6519.8664146607825
1678,MAR,VNM,10629.082,1.512,1.03676331580074,10706.214378331648
1679,MAR,ZWE,7020.551,0.016,1.25006849203733,6874.945448113137
1710,MEX,MMR,15353.108,0.633,1.1158641078821,14590.968353116928
1711,MEX,MNG,12089.122,0.955,0.821087578083501,11795.371049599613
1712,MEX,MYS,16624.11,0.464,0.919177051605557,15126.151241781063
1713,MEX,NGA,11384.688,0.769,-0.108627407171177,11544.06341126238
1714,MEX,NIC,1598.308,0.309,-1.51869315287357,2202.988696352676
1716,MEX,NLD,3394.463,0.735,-0.579260213300377,9048.333359111452
1717,MEX,NZL,11103.93,0.599,-0.751564508980143,11271.780599921824
1718,MEX,PAK,14051.587,0.703,1.40662410743048,14013.618248075123
1719,MEX,PER,4254.582,0.057,-1.31174017398621,5199.239398215004
1720,MEX,PHL,14221.246,0.694,-1.45614105413972,13779.319649692357
1722,MEX,ROU,11002.967,0.094,-1.33965870060037,10619.883951133472
1723,MEX,RUS,10719.316,0.515,-0.811618889418295,10380.661394695457
1724,MEX,SGP,16610.267,0.24,0.469137107523603,16033.070841829418
1725,MEX,SRB,10620.966,0.45,-1.4276019266356,10486.482102319907
1726,MEX,SVK,10201.819,0.57,-1.52101237899494,10063.663665890606
1727,MEX,THA,15744.348,0.179,1.43255330076826,14954.069579395997
1728,MEX,TJK,13445.61,0.369,1.36172198895183,13087.009836127992
1729,MEX,TUN,10329.014,0.746,1.53183515663041,10334.952143601915
1730,MEX,TUR,11751.789,0.33,1.51135528363368,11671.664768996665
1731,MEX,TWN,13399.115,0.56,0.41574772868495,12968.047106044014
1732,MEX,UKR,10818.239,0.175,-1.45120387253823,10673.477429637498
1733,MEX,URY,7549.725,0.842,-1.05344367227756,8005.651865213207
1734,MEX,USA,3594.205,0.425,-1.27887673130821,1794.4349249383044
1735,MEX,UZB,13154.484,0.232,1.34457919181231,12583.88385070962
1736,MEX,VEN,3598.541,0.051,-1.55103658684206,4424.571234647389
1737,MEX,VNM,14758.673,0.793,0.617230915436711,14123.658413217367
1738,MEX,ZWE,14778.642,0.703,-1.12327466398559,15059.757537756128
1739,MMR,MNG,3279.95,1.587,-0.852176870988071,2819.3506170834494
1740,MMR,MYS,1943.311,0.169,0.50290865217667,2878.9284514819433
1741,MMR,NGA,9516.286,0.136,0.759574609191374,9449.361323102476
1742,MMR,NIC,16459.996,0.323,1.15699173800623,16206.071853433194
1744,MMR,NLD,16075.392,1.368,0.545320608407473,8136.34475613026
1745,MMR,NZL,10547.915,1.232,0.571220865354728,10480.31706623144
1746,MMR,PAK,2750.156,0.071,1.3156158436021,2861.5068849292056
1747,MMR,PER,18885.828,0.575,1.30818531371954,18482.65475188013
1748,MMR,PHL,2703.792,0.062,1.13831856776389,3062.7123208865723
1750,MMR,ROU,6912.935,0.539,1.28739183831749,6843.72641768108
1751,MMR,RUS,6248.047,1.147,0.675953174077309,5748.186989373698
1752,MMR,SGP,2222.388,0.873,-0.67498432071955,2408.7743300020375
1753,MMR,SRB,7353.246,1.083,1.21651030333635,7184.874312442694
1754,MMR,SVK,7577.915,1.202,1.15533458009199,7267.697381560665
1755,MMR,THA,819.039,0.454,-1.24865658377151,877.7246361008355
1756,MMR,TJK,3352.365,0.263,1.21665276226596,2887.9267060184866
1757,MMR,TUN,8354.72,0.113,1.38961027925227,8416.213806208869
1758,MMR,TUR,6355.217,0.303,1.37169138520292,6077.194901745675
1759,MMR,TWN,2676.831,1.192,-0.148193403848016,2579.778389606691
1760,MMR,UKR,6607.168,0.808,1.20549084759527,6318.331586237838
1761,MMR,URY,16816.925,1.474,0.778263059297228,16964.21696151713
1762,MMR,USA,15297.643,1.057,0.918243062652866,13080.835334838248
1763,MMR,UZB,3486.018,0.401,1.23115332312512,3715.0773821012895
1764,MMR,VEN,16168.493,0.684,1.13388110415014,16168.838159756602
1765,MMR,VNM,1028.872,1.426,-0.828119978961142,990.3923627248712
1766,MMR,ZWE,8235.154,0.07,0.819393583648961,8461.164401631911
1767,MNG,MYS,5000.941,1.418,0.0420222566057905,4924.463618026385
1768,MNG,NGA,9948.455,1.724,0.283986235508481,9761.244368083988
1769,MNG,NIC,13212.018,1.264,0.871275121798677,13426.37470744679
1771,MNG,NLD,13319.698,0.22,0.0485372180998886,6618.841467612443
1772,MNG,NZL,11950.055,0.355,0.127541484850746,11719.582822248783
1773,MNG,PAK,3223.697,1.658,0.84658441076626,3597.663192104124
1774,MNG,PER,16009.542,1.012,1.05262989448947,16332.869807012525
1775,MNG,PHL,3924.636,1.649,0.845237986309468,4239.6230295806745
1777,MNG,ROU,5939.541,1.049,1.02795367489044,5858.754339793687
1778,MNG,RUS,4635.635,0.44,0.237099857787926,4127.304833654598
1779,MNG,SGP,5194.497,0.715,-1.14833251659398,4962.8364384227625
1780,MNG,SRB,6274.215,0.505,0.942005882266066,6228.680891012789
1781,MNG,SVK,6262.862,0.385,0.869260651027982,6067.140914754704
1782,MNG,THA,3845.165,1.134,-0.589232674748539,3407.7284569254653
1783,MNG,TJK,3222.792,1.324,0.725480534588909,2723.8196156265185
1784,MNG,TUN,7512.343,1.701,0.92603945036446,7748.759923506621
1785,MNG,TUR,5765.682,1.285,0.905753032084096,5558.556460232901
1786,MNG,TWN,2849.742,0.395,-0.826347149762726,2902.368340448556
1787,MNG,UKR,5307.661,0.78,0.929957169742153,5178.061612155968
1788,MNG,URY,17997.779,0.113,0.389283921659455,17787.282009761002
1789,MNG,USA,12601.449,0.53,0.571971835486209,10263.075142491878
1790,MNG,UZB,3037.159,1.186,0.745977679547606,3219.987735520792
1791,MNG,VEN,13492.326,0.903,0.843123539573845,13996.981319642908
1792,MNG,VNM,2991.539,0.162,-1.32340504065423,2702.372045344726
1793,MNG,ZWE,10463.4,1.658,0.444323886488965,10354.747838834204
1794,MYS,NGA,10408.978,0.306,-0.456467790321803,11748.79677703395
1795,MYS,NIC,18100.32,0.154,0.963437468205839,17329.045147376266
1797,MYS,NLD,17983.615,1.199,0.155000469321906,11002.7965075417
1798,MYS,NZL,8842.733,1.063,0.360264885278417,7607.244845628902
1799,MYS,PAK,4509.214,0.24,-0.739837687821661,5629.651099408469
1800,MYS,PER,19018.131,0.406,1.12530291917213,18637.014349952897
1801,MYS,PHL,2465.779,0.231,0.873643682228474,1354.5125332061475
1803,MYS,ROU,8620.277,0.369,1.1031151980154,9718.117873013023
1804,MYS,RUS,8125.251,0.978,0.238537904611514,8564.148705156364
1805,MYS,SGP,318.165,0.704,-0.191512297819969,1120.9982824924227
1806,MYS,SRB,9065.554,0.914,1.0005586336479,10054.371643749653
1807,MYS,SVK,9343.025,1.033,0.961656102419296,10146.616588348897
1808,MYS,THA,1183.558,0.285,0.702936956409901,2005.8425472831775
1809,MYS,TJK,5157.223,0.094,-0.831365984849337,5766.85413066152
1810,MYS,TUN,9931.614,0.282,-0.650084447308512,11214.29137981613
1811,MYS,TUR,7986.044,0.133,-0.67010248859007,8912.50961674764
1812,MYS,TWN,3226.17,1.023,-0.0114048581217008,2467.6514515612485
1813,MYS,UKR,8412.105,0.639,1.01549929559836,9196.668438414308
1814,MYS,URY,15816.868,1.305,0.551165089619234,16468.1853227963
1815,MYS,USA,17209.642,0.888,0.674305103173806,14350.465149354115
1816,MYS,UZB,5335.824,0.232,-0.823564569802677,6593.933130701552
1817,MYS,VEN,18039.035,0.515,0.938579428640754,18921.406554391542
1818,MYS,VNM,2036.091,1.257,0.138686383536947,2320.88038642541
1819,MYS,ZWE,8081.552,0.239,0.596522360841549,9459.345489695615
1820,NGA,NIC,10201.791,0.46,-0.0682146718985322,10053.562683266671
1822,NGA,NLD,8265.726,1.504,-0.669195472600892,4782.48934759273
1823,NGA,NZL,16219.415,1.369,-0.490060871610692,16341.906329977268
1824,NGA,PAK,7189.668,0.066,-0.0605472974465755,6695.765711482259
1825,NGA,PER,9636.088,0.712,0.0842550466679579,9219.200515791015
1826,NGA,PHL,12220.054,0.075,-0.167346986361811,12467.001262701024
1828,NGA,ROU,4318.62,0.675,0.0629989218918819,4365.953297981607
1829,NGA,RUS,5816.495,1.284,-0.714512500853622,6274.121923883564
1830,NGA,SGP,10678.691,1.009,-0.0913940728967146,10674.789950527113
1831,NGA,SRB,4166.103,1.219,-0.0394214604717241,4070.799695498224
1832,NGA,SVK,4436.634,1.339,-0.0698537740201809,4500.150657548131
1833,NGA,THA,10087.322,0.59,1.04931684244621,10106.18877373987
1834,NGA,TJK,6890.867,0.4,-0.105886540881877,7189.67805072366
1835,NGA,TUN,3093.885,0.023,0.0645828882007805,2700.582241849815
1836,NGA,TUR,4249.715,0.439,0.0438438741291638,4270.123913165896
1837,NGA,TWN,11928.768,1.329,-0.0788819162260848,11899.069455103065
1838,NGA,UKR,5061.012,0.944,-0.019874961917905,5024.674102679381
1839,NGA,URY,8273.225,1.611,-0.403216023783587,8196.436520776815
1840,NGA,USA,7850.467,1.194,-0.329515446962427,10596.468752371635
1841,NGA,UZB,6994.017,0.538,-0.12358221054728,6556.136456551452
1842,NGA,VEN,8134.188,0.821,-0.0909950400338396,7923.71557364199
1843,NGA,VNM,10496.926,1.562,0.223648768319584,10422.11291012248
1844,NGA,ZWE,3950.592,0.066,-0.372942835985914,3997.7894127212076
1846,NIC,NLD,1954.253,1.044,-0.521840587131553,8940.070608989354
1847,NIC,NZL,11638.476,0.909,-0.693518374604147,11935.804626039093
1848,NIC,PAK,14469.756,0.394,1.44549807966386,14553.784951011929
1849,NIC,PER,2874.022,0.252,-1.36995459472528,3151.729934559527
1850,NIC,PHL,15793.31,0.385,-1.45792307738705,15980.250035124729
1852,NIC,ROU,10763.557,0.215,-1.39787792286961,10494.193002681235
1853,NIC,RUS,10856.138,0.824,-0.756525166861721,10914.084999284538
1854,NIC,SGP,18152.948,0.549,0.517999640902658,18171.66257953872
1855,NIC,SRB,10336.961,0.759,-1.48122319216924,10251.353334180954
1856,NIC,SVK,9971.285,0.879,-1.57472566778367,9957.212708089406
1857,NIC,THA,17042.175,0.13,1.47242860132612,16814.93635817847
1858,NIC,TJK,13810.74,0.06,1.40281793485097,13898.858050982655
1859,NIC,TUN,9764.1,0.436,1.57071095579368,9599.889179410371
1860,NIC,TUR,11485.887,0.021,1.5504129463161,11508.118866131648
1861,NIC,TWN,14902.467,0.869,0.472172716511321,15088.938561140701
1862,NIC,UKR,10764.516,0.484,-1.50857558743859,10780.642489205926
1863,NIC,URY,6110.861,1.151,-0.995200273220707,5940.237818523814
1864,NIC,USA,2387.384,0.734,-1.22112144235947,3226.7215168088437
1865,NIC,UZB,13561.969,0.078,1.38500087818875,13190.397812209027
1866,NIC,VEN,2120.625,0.361,-1.54447539562732,2322.39765628062
1867,NIC,VNM,16098.015,1.103,0.666608958967771,16024.880173230547
1868,NIC,ZWE,13276.741,0.393,-1.06512492914973,13060.639234289178
1892,NLD,NZL,13136.855,0.136,-1.34174345469079,18299.94200299322
1893,NLD,PAK,13480.081,1.439,0.719958202408428,5664.471849520911
1894,NLD,PER,2859.019,0.792,-0.316834644394967,10387.518694125922
1895,NLD,PHL,16872.363,1.429,-0.559017930744985,10750.28594069753
1897,NLD,ROU,9407.638,0.829,-0.344516693121276,1587.381741933644
1898,NLD,RUS,9858.625,0.22,-1.29761579692925,2515.631715537029
1899,NLD,SGP,18287.644,0.495,-0.270351820108599,10441.824175656586
1900,NLD,SRB,8963.469,0.285,-0.444731911602366,1443.4046521181008
1901,NLD,SVK,8665.618,0.165,-0.524139372850351,1031.7262688849742
1902,NLD,THA,16882.263,0.914,0.870770830015611,9014.030746318183
1903,NLD,TJK,12828.682,1.104,0.6345298693196,5264.841773943551
1904,NLD,TUN,8181.467,1.481,0.840400327840413,2100.8388941709673
1905,NLD,TUR,10070.372,1.065,0.817522021982217,2640.303511415462
1906,NLD,TWN,15747.799,0.176,-0.497827117099365,9499.83426026459
1907,NLD,UKR,9580.739,0.56,-0.455064971721852,1866.7208869259741
1908,NLD,URY,5378.636,0.107,-1.08803437958284,11210.211845445836
1909,NLD,USA,777.854,0.311,-0.875329473971925,7399.863637218967
1910,NLD,UZB,12647.792,0.967,0.63191351266133,4450.254977027552
1911,NLD,VEN,239.523,0.684,-0.554012001087072,8040.04159605952
1912,NLD,VNM,16271.214,0.058,-0.107521604080096,8743.975136936966
1913,NLD,ZWE,11386.573,1.438,-1.02189234004852,8273.151600849527
1914,NZL,PAK,13292.762,1.303,0.937935776079337,13183.728870963785
1915,NZL,PER,10590.186,0.657,-0.486728486164483,11062.335101896531
1916,NZL,PHL,8312.656,1.294,-0.711213660924268,7679.918655933903
1918,NZL,ROU,17454.764,0.694,-0.514617270080737,17324.022072098873
1919,NZL,RUS,16549.72,0.085,-1.29606990689676,15846.389360386662
1920,NZL,SGP,8524.716,0.359,-0.185732720867078,8328.29463904584
1921,NZL,SRB,17898.424,0.149,-0.608769854429414,17660.61207777304
1922,NZL,SVK,18101.745,0.03,-0.695841034315988,17712.87669509157
1923,NZL,THA,9745.725,0.778,0.898767703029666,9612.32530007693
1924,NZL,TJK,13897.66,0.969,0.856304515963955,13361.692084317969
1925,NZL,TUN,18596.665,1.345,1.05923529241534,18422.7103292699
1926,NZL,TUR,16822.269,0.929,1.03653647047595,16470.77346121827
1927,NZL,TWN,9190.143,0.04,-0.386166405425108,8869.18030639523
1928,NZL,UKR,17101.002,0.424,-0.62608095464969,16759.074152938334
1929,NZL,URY,10079.317,0.242,-1.27192112580696,10500.401995065578
1930,NZL,USA,13851.724,0.175,-1.04079928926967,12659.599233400442
1931,NZL,UZB,14003.139,0.831,0.852257991261375,14189.044156785616
1932,NZL,VEN,13130.885,0.548,-0.726033480477511,13277.685971760697
1933,NZL,VNM,9910.382,0.194,-0.0554198145883892,9766.491775344628
1934,NZL,ZWE,12455.208,1.302,-1.20321763174412,12439.064467619371
1935,PAK,PER,16146.769,0.646,1.58870746753523,15650.389232163936
1936,PAK,PHL,5248.268,0.009,1.34287272821982,5917.459546856551
1938,PAK,ROU,4164.509,0.609,1.56898343746142,4187.742927772901
1939,PAK,RUS,3654.954,1.218,0.766267815878433,3699.6054500658056
1940,PAK,SGP,4821.998,0.944,0.629100168409826,4856.497969458744
1941,PAK,SRB,4606.254,1.154,1.4689606520645,4490.942437238163
1942,PAK,SVK,4848.698,1.273,1.4439310735872,4684.415451329924
1943,PAK,THA,3547.067,0.524,1.49602738744047,3665.1662411149528
1944,PAK,TJK,663.926,0.334,-1.414083447,1054.5214149099575
1945,PAK,TUN,5615.633,0.042,-1.45163486263717,5587.449576401422
1946,PAK,TUR,3612.847,0.373,-1.47090212892604,3294.59912353091
1947,PAK,TWN,4751.566,1.263,0.710618580177891,5203.306638177208
1948,PAK,UKR,3903.318,0.879,1.49138285410369,3800.2173040216467
1949,PAK,URY,15397.924,1.545,1.08855189487585,14779.801259523132
1950,PAK,USA,12714.313,1.128,1.18406134418894,12222.118639344457
1951,PAK,UZB,913.016,0.472,-1.45167804313394,1434.4587993222624
1952,PAK,VEN,13530.57,0.755,1.42364973612149,13568.464962815418
1953,PAK,VNM,3511.767,1.497,0.948977748801575,3776.110420804184
1954,PAK,ZWE,7254.184,0.001,1.12724679603343,6776.870329742161
1955,PER,PHL,18045.401,0.637,-1.31689236225926,18333.066839946092
1957,PER,ROU,11982.32,0.037,-1.54912928365137,11643.499829525377
1958,PER,RUS,12644.078,0.572,-0.5577236387208,12828.2197953067
1959,PER,SGP,18813.412,0.297,0.695529592682832,18674.43520841371
1960,PER,SRB,11540.57,0.507,-1.44523580327621,11299.948620809319
1961,PER,SVK,11309.608,0.627,-1.36762765071326,11229.706305985208
1962,PER,THA,19690.899,0.122,1.61895649270778,19309.313115579935
1963,PER,TJK,15535.524,0.312,1.55353037984455,15605.41764303442
1964,PER,TUN,10563.872,0.689,1.71374316889595,10073.913313536006
1965,PER,TUR,12556.537,0.273,1.69403812188741,12407.304999407601
1966,PER,TWN,17588.072,0.617,0.673785548532303,18140.930436036262
1967,PER,UKR,12278.739,0.232,-1.4369520297938,12182.572702807363
1968,PER,URY,3295.718,0.899,-0.788132794613982,2809.4246715849367
1969,PER,USA,3632.387,0.482,-1.01570419570316,6369.971768783385
1970,PER,UZB,15399.944,0.174,1.53332393127646,14777.68825326119
1971,PER,VEN,2746.028,0.109,-1.3373773785569,2421.911061019766
1972,PER,VNM,18969.922,0.85,0.845582205824716,19026.571205743694
1973,PER,ZWE,11453.771,0.646,-0.858026912079313,10850.064698243612
1975,PHL,ROU,9255.348,0.6,-1.34153644791463,9690.239522492624
1976,PHL,RUS,8257.553,1.209,-0.810247763933251,8236.535472274734
1977,PHL,SGP,2393.944,0.934,0.48136842705382,2330.670051354813
1978,PHL,SRB,9669.752,1.144,-1.44730591948814,10052.112676206623
1979,PHL,SVK,9795.915,1.264,-1.45840128255206,10033.88792278891
1980,PHL,THA,2205.991,0.515,1.45346925627717,2361.276429512983
1981,PHL,TJK,5739.316,0.325,1.30356874076081,5772.302665015643
1982,PHL,TUN,10799.853,0.051,1.46804503772625,11402.430882470053
1983,PHL,TUR,8813.039,0.364,1.44799250335595,9047.180909487131
1984,PHL,TWN,1161.184,1.254,0.450671821868559,1395.1374941858053
1985,PHL,UKR,8793.119,0.869,-1.4276019266356,9083.204094862653
1986,PHL,URY,17745.252,1.536,-1.00875399884604,17589.84684835304
1987,PHL,USA,16294.61,1.119,-1.2422960167404,13026.628971931488
1988,PHL,UZB,5773.917,0.463,1.2846249884841,6580.531200708201
1989,PHL,VEN,17095.495,0.746,-1.46049617437722,17826.90132241848
1990,PHL,VNM,1751.671,1.488,0.647872156844515,2161.1456928105044
1991,PHL,ZWE,10493.328,0.008,-1.07699781179697,10671.720820755863
2009,ROU,RUS,1498.182,0.609,-0.584726253378815,1924.8235865348247
2010,ROU,SGP,8937.82,0.334,0.67129796236603,9034.828419945175
2011,ROU,SRB,445.28,0.544,-1.47090212892604,371.2161621776202
